stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
384,17CT49SE,W 49 ST & 17 CT HIALEAH,W 49 ST & W 17 CT,25.866464,-80.317262,,,,,,0
385,W8AV29SE,W 8 AV & 29 ST HIALEAH,W 8 AV & W 29 ST,25.847317,-80.298361,,,,,,0
390,32AV54SE,NW 54 ST & 32 AV,NW 54 ST & NW 32 AV,25.823613,-80.248208,,,,,,0
392,12AV54SE,NW 54 ST & 12 AV,NW 54 ST & NW 12 AV,25.824619,-80.215212,,,,,,0
395,12AV54SW,NW 54 ST & 12 AV,NW 54 ST & NW 12 AV,25.824745,-80.216656,,,,,,0
397,32AV54SW,NW 54 ST & 32 AV,NW 54 ST & NW 32 AV,25.823738,-80.249314,,,,,,0
399,E4AVHIDW,HIALEAH DR & E 4 AV,,25.823005,-80.273611,,,,,,0
401,OKEECHBT,OKEECHOBEE METRORAIL STATION,OKEECHOBEE RD & #2005,25.839838,-80.301051,,,,,,0
402,W8AV29SW,W 8 AV & 29 ST HIALEAH,W 8 AV & W 29 ST,25.847829,-80.298184,,,,,,0
403,17CT49SW,W 49 ST & 17 CT WESTLAND MALL,W 49 ST & W 17 CT (WESTLAND),25.866711,-80.318198,,,,,,0
406,56ST152E,SW 56 ST & 152 AV,SW 56 ST & SW 152 AV,25.713634,-80.437277,,,,,,0
409,MILR107E,SW 56 ST & SW 107 AV,,25.715358,-80.366358,,,,,,0
410,MILR107W,SW 56 ST & SW 107 AV,,25.715566,-80.366576,,,,,,0
413,56ST147W,SW 56 ST & SW 147 AV,,25.714071,-80.430891,,,,,,0
415,152S92AN,SW 92 AV & 152 ST,SW 92 AV & SW 152 ST,25.629616,-80.341661,,,,,,0
416,77AV124N,SW 77 AV & 124 ST,SW 77 AV & SW 124 ST,25.655314,-80.318111,,,,,,0
417,111S57AN,SW 111 ST & 57 AV,SW 111 ST & SW 57 AV,25.668332,-80.284431,,,,,,0
418,111S57AS,SW 57 AV & 111 ST,SW 57 AV & SW 111 ST,25.669113,-80.284189,,,,,,0
421,PALM3STS,W 3 ST & PALM AV HIALEAH,,25.824365,-80.281805,,,,,,0
422,E9ST8AVE,E 9 ST & 8 AV HIALEAH,E 9 ST & E 8 AV,25.830467,-80.265148,,,,,,0
423,62ST32AE,NW 62 ST @ NW 32 AV,,25.83084,-80.24961,,,,,,0
425,62ST7AVE,NW 62 ST & NW 7 AV,,25.832202,-80.208837,,,,,,0
426,B.B.61SE,NE 61 ST & BISCAYNE BLVD,NE 61 ST & BISCAYNE BD,25.832601,-80.184363,,,,,,0
430,INCR40SS,INDIAN CREEK DR & 40 ST,,25.812522,-80.124371,,,,,,0
432,62ST7AVS,NW 7 AV & 62 ST,NW 7 AV & NW 62 ST,25.832614,-80.208598,,,,,,0
433,62ST32AS,NW 62 ST @ NW 32 AV,,25.83112,-80.24901,,,,,,0
434,E9ST8AVS,E 9 ST & 8 CT HIALEAH,E 9 ST & E 8 CT,25.830627,-80.264632,,,,,,0
436,136SUS#N,SW 136 ST & US 1,SW 136 ST & SW 8800 BLOCK,25.644818,-80.336195,,,,,,0
437,57AVCUTN,OLD CUTLER RD & SW 57 AV,,25.66337,-80.2839,,,,,,0
438,57AVCUTS,OLD CUTLER RD & SW 57 AV,,25.66337,-80.28397,,,,,,0
439,136SUS#S,SW 136 ST & US 1,SW 136 ST & SW 8800 BLOCK,25.64508,-80.33612,,,,,,0
440,CLRD92AS,OLD CULTER RD & SW 92 AV,OLD CUTLER RD & SW 92 AV,25.576599,-80.339775,,,,,,0
441,87AV207S,SW 87 AV & 207 ST,SW 87 AV & SW 207 ST,25.575367,-80.331709,,,,,,0
443,C2681197,SW 268 ST & 119 PL,SW 268 ST & SW 119 PL,25.51839,-80.385177,,,,,,0
444,NARJ145S,NARANJA LAKES BLVD & SW 145 AV,NARANJA LAKES BD & SW 145 AV,25.508961,-80.426516,,,,,,0
447,NARJ145N,NARANJA LAKES BLVD & SW 145 AV,NARANJA LAKES BD & SW 145 AV,25.509075,-80.426018,,,,,,0
448,C2681195,SW 268 ST & 119 PL,SW 268 ST & SW 119 PL,25.518323,-80.385177,,,,,,0
449,212S85AN,SW 85 AV & 212 ST,SW 85 AV & SW 212 ST,25.570762,-80.326373,,,,,,0
450,87AV207N,SW 207 ST & 85 AV,SW 207 ST & SW 85 AV,25.57519,-80.32718,,,,,,0
453,107AFLAS,SW 107 AVE & W FLAGLER ST,,25.767969,-80.369078,,,,,,0
455,24ST107S,SW 107 AV & SW 24 ST,,25.746214,-80.367829,,,,,,0
456,112A40SS,SW 112 AV & 40 ST,SW 112 AV & SW 40 ST,25.731521,-80.375812,,,,,,0
457,107A72SS,SW 107 AV & 72 ST,SW 107 AV & SW 72 ST,25.700649,-80.366246,,,,,,0
458,107A72SN,SW 107 AV & 72 ST,SW 107 AV & SW 72 ST,25.700466,-80.366048,,,,,,0
459,112A40SN,SW 112 AV & 40 ST,SW 112 AV & SW 40 ST,25.733048,-80.37564,,,,,,0
460,24ST107N,SW 107 AV & SW 24 ST,,25.746299,-80.3676,,,,,,0
465,56ST137E,SW 56 ST @ SW 137 AV,,25.71432,-80.41556,,,,,,0
466,72ST137E,SW 72 ST @ SW 137 AV,,25.69985,-80.41386,,,,,,0
467,107A72SE,SW 72 ST @ SW 107 AV,,25.701,-80.36641,,,,,,0
468,72ST87AE,SW 72 ST & 87 CT,SW 72 ST & SW 87 CT,25.702149,-80.3351,,,,,,0
470,CHLDHOST,MIAMI CHILDRENS HOSPITAL,MIAMI CHILDRENS HOSP & PAVILLION ENTRANCE,25.739911,-80.294915,,,,,,0
473,72ST87AW,SW 72 ST @ SW 87 AV,,25.70243,-80.33461,,,,,,0
474,107A72SW,SW 72 ST @ SW 107 AV,,25.70119,-80.36676,,,,,,0
475,72ST137W,SW 72 ST & 137 AV,SW 72 ST & SW 137 AV,25.700084,-80.41388,,,,,,0
476,56ST129W,SW 56 ST & SW 129 CT,,25.714948,-80.404274,,,,,,0
477,56ST137W,SW 56 ST & SW 137 AV,,25.714567,-80.415688,,,,,,0
480,24ST67AN,SW 67 AV & 24 ST,SW 67 AV & SW 24 ST,25.748446,-80.303455,,,,,,0
482,72AVFLAN,W FLAGLER ST & TAMIAMI CANAL RD,W FLAGLER ST & # 7167,25.770389,-80.310995,,,,,,0
483,POSTOFFN,NW 72 AV & 22 ST,NW 72 AV & NW 22 ST,25.794218,-80.312703,,,,,,0
485,W12A49SN,W 12 AV & 48 ST,W 12 AV & W 48 ST,25.865749,-80.306691,,,,,,0
486,MLDR60AN,NW 60 AV & MIAMI LAKES DR,,25.909904,-80.299249,,,,,,0
490,MLDR60AS,NW 60 AV & MIAMI LAKES DR,,25.909717,-80.299477,,,,,,0
491,W12A49SS,W 12 AV & 49 ST HIALEAH,W 12 AV & W 49 ST,25.866141,-80.306908,,,,,,0
493,POSTOFFS,NW 72 AV & 19 ST,NW 72 AV & NW 19 ST,25.79321,-80.312986,,,,,,0
496,24ST67AS,SW 67 AV & 24 ST,SW 67 AV & SW 24 ST,25.747632,-80.303656,,,,,,0
499,27AV175S,NW 27 AV & 175 ST,NW 27 AV & NW 175 ST,25.933099,-80.245065,,,,,,0
500,183S12AS,NW 12 AV & 183 ST,NW 12 AV & NW 183 ST,25.942902,-80.221192,,,,,,0
502,185S15AS,NE 185 ST @ NE 15 AV,,25.94479,-80.17128,,,,,,0
503,185S15AN,NE 185 ST & 15 AV,NE 185 ST & NE 15 AV,25.945015,-80.171265,,,,,,0
505,183S12AN,NW 12 AV & 183 ST,NW 12 AV & NW 183 ST,25.942273,-80.221335,,,,,,0
506,27AV175N,NW 27 AV & 175 ST,NW 27 AV & NW 175 ST,25.933468,-80.244803,,,,,,0
508,441.199S,NW 199 ST & 2 AV,NW 199 ST & NW 2 AV,25.956954,-80.20633,,,,,,0
509,441.183S,NW 2 AV & 183 ST,NW 2 AV & NW 183 ST,25.941719,-80.205284,,,,,,0
510,135S7AVS,NW 7 AV & 135 ST,NW 7 AV & NW 135 ST,25.898428,-80.211411,,,,,,0
511,7AVE79SS,NW 7 AV & 79 ST,NW 7 AV & NW 79 ST,25.846572,-80.209217,,,,,,0
512,7AVE36SS,NW 7 AV & 35 ST,NW 7 AV & NW 35 ST,25.809401,-80.207594,,,,,,0
513,CULMERSS,NW 7 AV & 11 ST,NW 7 AV & NW 11 ST,25.784487,-80.206888,,,,,,0
516,CULMERSN,NW 7 AV & 11 ST,NW 7 AV & NW 11 ST,25.784596,-80.206697,,,,,,0
517,7AVE36SN,NW 7 AV & 36 ST,NW 7 AV & NW 36 ST,25.809736,-80.20744,,,,,,0
518,62ST7AVN,NW 7 AV & 62 ST,NW 7 AV & NW 62 ST,25.832554,-80.208397,,,,,,0
519,7AVE79SN,NW 7 AV & 79 ST,NW 7 AV & NW 79 ST,25.847388,-80.209045,,,,,,0
520,441.183N,NW 2 AV & 183 ST,NW 2 AV & NW 183 ST,25.942313,-80.205025,,,,,,0
521,441.199N,NW 199 ST & 2 AV,NW 199 ST & NW 2 AV,25.95717,-80.206829,,,,,,0
523,167STERW,NE 163 ST @ NE 13 AV,,25.92567,-80.17355,,,,,,0
524,163S15AW,NE 163 ST & 15 AV,NE 163 ST & NE 15 AV,25.925803,-80.169811,,,,,,0
526,7AVE183W,NW 183 ST & 7 AV,NW 183 ST & NW 7 AV,25.942309,-80.213527,,,,,,0
527,27AV183W,NW 183 ST & 27 AV,NW 183 ST & NW 27 AV,25.941,-80.246516,,,,,,0
528,183S47AW,NW 183 ST & NW 47 AV,,25.939827,-80.277139,,,,,,0
529,67AV186W,NW 186 ST @ NW 67 AV,,25.94253,-80.30811,,,,,,0
530,MLDR60AW,MIAMI LAKES DR E & NW 60 AV,,25.910527,-80.299783,,,,,,0
533,183S47AE,NW 183 ST & NW 47 AV,,25.939557,-80.277614,,,,,,0
534,27AV183E,NW 183 ST & 27 AV,NW 183 ST & NW 27 AV,25.940756,-80.246228,,,,,,0
535,7AVE183E,NW 7 AV@NW 183 ST,,25.941748,-80.213275,,,,,,0
536,183S2CRE,NE 183 ST @ NE 2 CT,,25.94277,-80.19625,,,,,,0
539,87AV56SN,SW 87 AV @ SW 56 ST,,25.71604,-80.33478,,,,,,0
540,87AV24SN,SW 87 AV @ SW 24 ST,,25.74876,-80.33558,,,,,,0
542,25ST89PN,NW 25 ST & NW 89 PL,,25.796793,-80.341923,,,,,,0
547,87AV24SS,SW 87 AV @ SW 25 ST,,25.74659,-80.33578,,,,,,0
548,87AV56SS,SW 87 AV & 56 ST,SW 87 AV & SW 56 ST,25.716171,-80.335037,,,,,,0
549,152A88SE,SW 88 ST @ SW 152 AV,,25.68445,-80.43969,,,,,,0
551,132A88SE,SW 88 ST @ SW 132 AV,,25.68563,-80.40316,,,,,,0
552,88ST107E,SW 88 ST & 107 AV,SW 88 ST & SW 107 AV,25.686823,-80.366076,,,,,,0
555,88ST107W,SW 107 AV / SW 88 ST,,25.687099,-80.366184,,,,,,0
558,152A88SW,SW 88 ST & 152 AV,SW 88 ST & SW 152 AV,25.68468,-80.44081,,,,,,0
560,199S47AE,NW 199 ST & 47 AV,NW 199 ST & NW 47 AV,25.953988,-80.278704,,,,,,0
562,U441215E,NW 215 ST & 2 AV,NW 215 ST & NW 2 AV,25.972708,-80.205192,,,,,,0
564,NE2A199E,NE 199 ST @ NE 2 AV,,25.95748,-80.19718,,,,,,0
565,199S10AE,NE 10 AV & 199 ST,NE 10 AV & NE 199 ST (WOOD RDG),25.959037,-80.182044,,,,,,0
568,199S22AE,NE 199 ST & NE 21 CT,,25.959385,-80.15785,,,,,,0
569,19AV185E,NE 19 AV & NE 183 ST,,25.944834,-80.162716,,,,,,0
570,19AV185W,NE 185 ST & NE 19 AV,,25.945997,-80.162196,,,,,,0
571,199S22AW,NE 22 AV & NE 199 ST,,25.959224,-80.157298,,,,,,0
574,199S10AW,NE 10 AV & 199 ST,NE 10 AV & NE 199 ST,25.959189,-80.182289,,,,,,0
575,NE2A199W,NE 199 ST & 2 AV,NE 199 ST & NE 2 AV,25.957718,-80.197517,,,,,,0
577,U441215W,NW 215 ST & US 441,,25.972754,-80.206896,,,,,,0
579,199S47AW,NW 199 ST & 47 AV,NW 199 ST & NW 47 AV,25.954236,-80.277929,,,,,,0
580,87AV186W,NW 186 ST & 87 AV,NW 186 ST & # 8505,25.942481,-80.340666,,,,,,0
581,57AV167S,NW 57 AV & NW 167 ST,,25.925934,-80.293058,,,,,,0
584,MIAV183S,N MIAMI AV & NE 183 ST,,25.943187,-80.201052,,,,,,0
586,VTS.HOSS,NW 16 ST & 12 AV,NW 16 ST & NW 12 AV,25.790365,-80.21604,,,,,,0
587,36STE.DS,NW 36 ST & EAST DR,,25.808296,-80.272452,,,,,,0
588,41ST97AS,NW 97 AV & 41 ST,NW 97 AV & NW 41 ST,25.811066,-80.353598,,,,,,0
589,36ST87AS,NW 36 ST & NW 87 AV,,25.810302,-80.338872,,,,,,0
590,SE1S1AVS,SE 1 ST & 1 AV,SE 1 ST & SE 1 AV,25.773315,-80.191272,,,,,,0
597,41ST97AN,NW 41 ST & 97 AV,NW 41 ST & NW 97 AV,25.811484,-80.352281,,,,,,0
599,VTS.HOSN,NW 16 ST & 12 AV,NW 16 ST & NW 12 AV,25.790488,-80.215765,,,,,,0
604,57AV167N,NW 57 AV & NW 167 ST,,25.926415,-80.293409,,,,,,0
605,27AV211S,NW 27 AV & NW 211 ST,,25.967883,-80.246874,,,,,,0
606,199S27AS,NW 27 AV & 199 ST,NW 27 AV & NW 199 ST,25.956079,-80.246188,,,,,,0
608,27AV135S,NW 27 AV & 135 ST,NW 27 AV & NW 135 ST,25.896591,-80.243706,,,,,,0
609,27AV135N,NW 27 AV & 135 ST,NW 27 AV & NW 135 ST,25.896614,-80.243432,,,,,,0
611,199S27AN,NW 27 AV & 199 ST,NW 27 AV & NW 199 ST,25.956404,-80.245864,,,,,,0
612,CAPEPARN,CRANDON BLVD & ARTHUR LAMB JR RD,CRANDON BD & CAPE FLA STATE PK,25.683721,-80.158603,,,,,,0
619,MIAMSEAS,MIAMI SEAQUARIUM,PARKING LOT & CONNECTING ROAD,25.735003,-80.164105,,,,,,0
622,39STALTS,ALTON RD & 39 ST,,25.811866,-80.135916,,,,,,0
623,MONTSINT,MT SINAI HOSPITAL,MT SINAI HOSPITAL & MAIN DOOR,25.813503,-80.139421,,,,,,0
624,LINCWASS,WASHINGTON AV & LINCOLN RD,,25.78984,-80.131957,,,,,,0
625,5STRALTS,ALTON RD & 6 ST,,25.775832,-80.140924,,,,,,0
626,5STRBISS,BISCAYNE BD & NE 5 ST,,25.778778,-80.188817,,,,,,0
627,5STRALTN,ALTON RD & 6 ST,ALTON RD & 5 ST,25.775439,-80.140658,,,,,,0
632,104SHAME,SW 104 ST & HAMMOCKS BLVD,SW 104 ST & HAMMOCKS BD,25.669819,-80.442339,,,,,,0
633,BAPTHOSE,SW 88 ST & 89 CT,SW 88 ST & SW 89 CT,25.687744,-80.33836,,,,,,0
635,104SHAMW,SW 104 ST & HAMMOCKS TOWN CTR,SW 104 ST & # 15205,25.67013,-80.441785,,,,,,0
639,163SCOLW,NE 163 ST & COLLINS AV,,25.93074,-80.123225,,,,,,0
640,163SBISW,NE 163 ST & BISCAYNE BLVD,PARKING LOT & RAMP,25.926208,-80.152384,,,,,,0
641,164S15AW,NE 164 ST & 15 AV,NE 164 ST & NE 15 AV,25.926704,-80.169389,,,,,,0
642,PKWYHOSW,NW 168 ST & 1 AV,NE 168 ST & NE 1 AV,25.928929,-80.203123,,,,,,0
644,OPKA7AVW,OPA LOCKA BLVD & NW 7 AV,OPA LOCKA BD & NW 7 AV,25.899777,-80.211855,,,,,,0
651,135S7AVE,NW 135 ST & 7 AV,NW 135 ST & NW 7 AV,25.898184,-80.211915,,,,,,0
653,PKWYHOSE,NW 168 ST & 1 AV,NW 168 ST & NW 1 AV,25.928849,-80.203148,,,,,,0
654,164S15AE,NE 164 ST & 15 AV,NE 164 ST & NE 15 AV,25.92656,-80.169581,,,,,,0
655,163SBISE,NE 163 ST & BISCAYNE BLVD,NE 163 ST & BISCAYNE BD,25.925856,-80.152922,,,,,,0
661,125S7AVS,NW 125 ST & 7 AV,NW 125 ST & NW 7 AV,25.889115,-80.211458,,,,,,0
662,96STHARS,BAL HARBOUR SHOPS,COLLINS AV & # 9700 (BAL HARBOUR),25.888051,-80.123949,,,,,,0
663,69STABBS,ABBOTT AV & 69 ST,,25.854799,-80.122382,,,,,,0
667,69STCOLN,COLLINS AV & 69 ST,,25.854134,-80.120339,,,,,,0
669,125S7AVN,NW 125 ST & 7 AV,NW 125 ST & NW 7 AV,25.889207,-80.211467,,,,,,0
670,OPKA17AN,OPA LOCKA BLVD & NW 17 AV,OPA LOCKA BD & NW 17 AV,25.899184,-80.227914,,,,,,0
672,191SCIRW,1101 NE 191 ST,NE 191 ST & #  1101 (CIRCLE),25.951135,-80.179566,,,,,,0
673,163SCOLS,COLLINS AV & 163 ST,,25.929023,-80.122424,,,,,,0
674,ALTN2STS,ALTON RD & 2 ST,,25.770612,-80.138366,,,,,,0
677,COLL96SN,COLLINS AV & 96 ST,,25.886963,-80.122624,,,,,,0
680,18AV185N,NE 185 ST & NE 18 AV,,25.94607,-80.165659,,,,,,0
685,ALTN41SW,41 ST & ALTON RD,,25.813206,-80.135641,,,,,,0
687,ALTN41SE,41 ST & ALTON RD,,25.81306,-80.135248,,,,,,0
692,NBAY174S,N BAY RD & 174 ST,,25.937635,-80.126663,,,,,,0
693,HAULOVET,HAULOVER CLUB PARKING LOT,Haulover Club & Parking Lot,25.908315,-80.122996,,,,,,0
699,HAULOVEN,COLLINS AV & LIFEGUARD BLDG,,25.913637,-80.122498,,,,,,0
700,NBAY174N,N BAY RD & 174 ST,,25.937593,-80.126531,,,,,,0
705,7AVE79SE,NW 79 ST & NW 7 AV,,25.846947,-80.208772,,,,,,0
706,B.B.79SE,NE 79 ST & BISCAYNE BLVD,NE 79 ST & BISCAYNE BD,25.847765,-80.184185,,,,,,0
712,B.B.79SW,NE 79 ST & BISCAYNE BLVD,NE 79 ST & BISCAYNE BD,25.847941,-80.184132,,,,,,0
713,7AVE79SW,NW 79 ST & 7 AV,NW 79 ST & NW 7 AV,25.847142,-80.208851,,,,,,0
714,NORTSIDW,NW 79 ST & 32 AV,NW 79 ST & NW 32 AV,25.845909,-80.249716,,,,,,0
718,MERI41SW,41 ST & MERIDIAN AV,,25.813744,-80.133188,,,,,,0
719,17STALTW,ALTON RD & LINCOLN RD,,25.790109,-80.141334,,,,,,0
726,17STALTE,17 ST & LENOX AV,,25.792,-80.140291,,,,,,0
727,MERI41SE,41 ST & MERIDIAN AV,,25.814003,-80.133335,,,,,,0
734,ALTN41SN,ALTON RD@41 ST,,25.81329,-80.135806,,,,,,0
735,CLNV1764,COLLINS AV & 176 ST,,25.939453,-80.121603,,,,,,0
736,193SCOLS,COLLINS AV & 193 ST,COLLINS AV & GALAHAD-DADE BD,25.955068,-80.120552,,,,,,0
737,193SCOLN,COLLINS AV & 192 ST,,25.954584,-80.1203,,,,,,0
738,72STHRDS,HARDING AV & 72 ST,,25.857337,-80.122478,,,,,,0
743,BISC186W,BISCAYNE BD & NE 182 ST,,25.943288,-80.148043,,,,,,0
750,79AV53SE,NW 53 ST & 79 AV,NW 53 ST & NW 79 AV,25.82173,-80.326071,,,,,,0
751,36STFRDE,NW 36 ST & PALMETTO DR,,25.807767,-80.28102,,,,,,0
754,36STFRDW,NW 36 ST & PALMETTO DR,,25.807979,-80.281604,,,,,,0
755,36ST87AW,NW 36 ST & 87 AV,NW 36 ST & NW 87 AV,25.809997,-80.336291,,,,,,0
756,79AV53SW,NW 53 ST & 79 AV,NW 53 ST & NW 79 AV,25.821524,-80.326065,,,,,,0
775,HIALTRRT,HIALEAH MARKET TRI-RAIL STATION,AIRPORT TRIRAIL STA & SE 14 ST,25.811117,-80.258763,,,,,,0
779,MTRORAIN,E 25 ST & 11 AV HIALEAH,E 25 ST & E 11 AV,25.845557,-80.259954,,,,,,0
795,SCHLBRDI,SCHOOL BOARD METROMOVER STATION,,25.789376,-80.193145,,,,,,0
796,OMNIMOVI,ADRIENNE ARSHT CENTER METROMOVER STATION,,25.789456,-80.187998,,,,,,0
797,BCENPARI,MUSEUM PARK METROMOVER STATION,,25.785918,-80.187934,,,,,,0
798,11STMOVI,ELEVENTH STREET METROMOVER STATION,NE 2 AV & NE 11 ST,25.784866,-80.19079,,,,,,0
799,PARKWESI,PARK WEST METROMOVER STATION,,25.782476,-80.190643,,,,,,0
800,FRDMTOWI,FREEDOM TOWER METROMOVER STATION,,25.780544,-80.190567,,,,,,0
801,FINCDISI,FINANCIAL DISTRICT METROMOVER STATION,,25.760381,-80.192881,,,,,,0
802,BRKLMOVI,BRICKELL METROMOVER STATION,,25.762664,-80.195261,,,,,,0
803,10STMOVI,TENTH STREET PROMANADE METROMOVER STATION,,25.764016,-80.19256,,,,,,0
804,8STRMOVI,BRICKELL CITY CENTRE METROMOVER STATION,,25.766888,-80.192121,,,,,,0
805,5STRMOVI,FIFTH STREET METROMOVER STATION,,25.769165,-80.192248,,,,,,0
806,RIVRWALI,RIVERWALK METROMOVER STATION,,25.771051,-80.192558,,,,,,0
807,KNGTCNTI,KNIGHT CENTER METROMOVER STATION,,25.771865,-80.191377,,,,,,0
808,BAY-FRNI,BAYFRONT PARK METROMOVER STATION,,25.773099,-80.187323,,,,,,0
809,1STRMOVI,FIRST STREET METROMOVER STATION,,25.775726,-80.189849,,,,,,0
810,BAY-SIDI,COLLEGE BAYSIDE METROMOVER STATION,,25.777584,-80.189915,,,,,,0
811,COLLNORI,COLLEGE NORTH METROMOVER STATION,,25.778926,-80.192085,,,,,,0
812,MIAARENI,WILKIE D FERGUSON METROMOVER STATION,NW 1 AV & NW 5 ST,25.778815,-80.195341,,,,,,0
813,GOVTCNTT,GOVERNMENT CENTER METROMOVER STATION,,25.775864,-80.196093,,,,,,0
815,3STRMOVO,THIRD STREET METROMOVER STATION,SE 4 ST & S MIAMI AV,25.772024,-80.193508,,,,,,0
816,RIVRWALO,RIVERWALK METROMOVER STATION,,25.771051,-80.192558,,,,,,0
817,5STRMOVO,FIFTH STREET METROMOVER STATION,,25.769165,-80.192248,,,,,,0
818,8STRMOVO,BRICKELL CITY CENTRE METROMOVER STATION,,25.766888,-80.192121,,,,,,0
819,10STMOVO,TENTH STREET PROMANADE METROMOVER STATION,,25.764016,-80.19256,,,,,,0
820,BRKLMOVO,BRICKELL METROMOVER STATION,,25.762664,-80.195261,,,,,,0
821,FINCDISO,FINANCIAL DISTRICT METROMOVER STATION,,25.760381,-80.192881,,,,,,0
822,KNGTCNTO,KNIGHT CENTER METROMOVER STATION,,25.771865,-80.191377,,,,,,0
823,BAY-FRNO,BAYFRONT PARK METROMOVER STATION,,25.773099,-80.187323,,,,,,0
824,1STRMOVO,FIRST STREET METROMOVER STATION,SW 1 ST & S MIAMI AV,25.775726,-80.189849,,,,,,0
825,BAY-SIDO,COLLEGE / BAYSIDE METROMOVER STATION,NE 2 AV & NE 4 ST,25.777584,-80.189915,,,,,,0
826,FRDMTOWO,FREEDOM TOWER METROMOVER STATION,NE 2 AV & NE 7 ST,25.780544,-80.190567,,,,,,0
827,PARKWESO,PARK WEST METROMOVER STATION,NE 2 AV & NE 8 ST,25.782476,-80.190643,,,,,,0
828,11STMOVO,ELEVENTH STREET METROMOVER STATION,,25.784866,-80.19079,,,,,,0
829,BCENPARO,MUSEUM PARK METROMOVER STATION,,25.785918,-80.187934,,,,,,0
831,SCHLBRDO,SCHOOL BOARD METROMOVER STATION,,25.789376,-80.193145,,,,,,0
832,BAY-FRNE,BISCAYNE BD@E FLAGLER ST,,25.773099,-80.187323,,,,,,0
833,KNGTCNTE,KNIGHT CENTER METROMOVER STATION,,25.771865,-80.191377,,,,,,0
834,MIA-AVEE,MIAMI AVENUE METROMOVER STATION,,25.773391,-80.193582,,,,,,0
837,MIAARENW,WILKIE D FERGUSON METROMOVER STATION,,25.778815,-80.195341,,,,,,0
838,COLLNORW,COLLEGE NORTH METROMOVER STATION,,25.778926,-80.192085,,,,,,0
839,BAY-SIDW,COLLEGE BAYSIDE METROMOVER STATION,,25.777584,-80.189915,,,,,,0
840,1STRMOVW,FIRST STREET METROMOVER STATION,NE 2 AV & NE 2 ST,25.775726,-80.189849,,,,,,0
841,BAY-FRNW,BAYFRONT PARK METROMOVER STATION,,25.773099,-80.187323,,,,,,0
879,24ST67AE,SW 24 ST @ SW 67 AV,,25.7479,-80.30395,,,,,,0
888,24ST67AW,SW 24 ST @ SW 67 AV,,25.74809,-80.30446,,,,,,0
891,441.183W,NW 183 ST & NW 2 AV,,25.942641,-80.205812,,,,,,0
892,441.183E,NW 183 ST & 2 AV,NW 183 ST & NW 2 AV,25.942412,-80.204638,,,,,,0
952,72AVFLAW,W FLAGLER ST & NW 72 AV,,25.770243,-80.313117,,,,,,0
961,72AVFLAE,W FLAGLER ST & SW 72 AV,,25.770067,-80.311746,,,,,,0
1002,7ST-37AS,NW 37 AV & 7 ST,NW 37 AV & NW 7 ST,25.779427,-80.255774,,,,,,0
1005,7ST-37AN,NW 37 AV & 7 ST,NW 37 AV & NW 7 ST,25.779475,-80.25557,,,,,,0
1008,PALMGNRT,PALMETTO GENERAL HOSPITAL,PALMETTO GENRL HOS & INSIDE PKG LOT,25.885214,-80.324795,,,,,,0
1009,49STW16S,W 16 AV & 49 ST,W 16 AV & W 49 ST,25.865791,-80.314939,,,,,,0
1010,W16A29SS,W 29 ST & 16 AV,W 29 ST & W 16 AV,25.847929,-80.313206,,,,,,0
1012,W16A29SN,W 29 ST & 16 AVE,W 29TH ST & 29TH BLVD,25.848057,-80.314151,,,,,,0
1013,49STW16N,W 16 AV & 49 ST,W 16 AV & W 49 ST,25.866955,-80.314767,,,,,,0
1015,13STBRKS,BRICKELL AV & SE 13 ST,,25.761173,-80.192184,,,,,,0
1022,132A8STS,SW 132 AV @ SW 8 ST,,25.76002,-80.40992,,,,,,0
1023,137ASW8S,SW 137 AV @ SW 88 ST,,25.68563,-80.41671,,,,,,0
1024,152S137S,SW 137 AV & 152 ST,SW 137 AV & SW 152 ST,25.627359,-80.414679,,,,,,0
1025,184S137S,SW 137 AV & 184 ST,SW 137 AV & SW 184 ST,25.598135,-80.41365,,,,,,0
1026,184S137N,SW 137 AV & 184 ST,SW 137 AV & SW 184 ST,25.597048,-80.413456,,,,,,0
1027,152S137N,SW 137 AV @ SW 152 ST,,25.62523,-80.41437,,,,,,0
1028,137ASW8N,SW 137 AV & 88 ST,SW 137 AV & SW 88 ST,25.685878,-80.416457,,,,,,0
1029,132A8STN,SW 132 AV & 6 ST,SW 132 AV & SW 6 ST,25.762077,-80.409737,,,,,,0
1030,HMKSCNTE,HAMMOCKS TOWN CENTER,HAMMOCKS TOWN CENTER & 15201 SW 104 ST,25.671123,-80.441877,,,,,,0
1031,104S113E,SW 104 ST & 113 PL,SW 104 ST & SW 113 PL,25.671922,-80.377743,,,,,,0
1034,104S113W,SW 104 ST & 113 PL,SW 104 ST & SW 113 PL,25.672187,-80.377967,,,,,,0
1036,47AV167E,NW 167 ST & NW 47 AV,,25.924839,-80.275967,,,,,,0
1037,42AV159E,NW 42 AV & NW 157 ST,,25.917584,-80.268244,,,,,,0
1042,42AV159W,NW 159 ST & NW 41 AV,,25.918807,-80.267369,,,,,,0
1046,97AV25SS,NW 25 ST & NW 96 AV,,25.79693,-80.351029,,,,,,0
1047,97AV25SN,NW 25 ST & NW 97 AV,,25.79677,-80.352358,,,,,,0
